,playlist_id,playlist_title,playlist_owner_id,playlist_length,playlist_views,video_id,video_title,video_views,video_length,video_desciption,video_keywords,video_rating
28,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,8-HU6SwL9jo,L4.5 QED: Feynman Rules for QED,3354.0,351.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

Walkthrough of Feynman Rules for QED.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QED', 'quantum electrodynamics', 'Feynman Rules for QED.']",
29,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,2UHUg1OjYnE,L4.6 QED: Examples,1615.0,262.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

With all tools in place, we can now start calculating transition amplitudes for QED processes. In this video, we look at electron muon scattering as one example.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QED', 'quantum electrodynamics', 'amplitudes for QED processes', 'electron muon scattering']",
30,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,s-QcRrGppsk,L4.7 QED: Casimir's Trick,1166.0,624.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

Discussion on how to treat spin in the calculation of amplitudes.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QED', 'quantum electrodynamics', ""Casimir's Trick"", 'spin', 'calculation of amplitudes']",
31,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,JSlXpd9zm6Q,L4.8 QED: Cross Sections,898.0,410.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

We can now combine what we learned in this chapter and calculate scattering cross-sections.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QED', 'quantum electrodynamics', 'cross-sections', 'scattering cross-sections']",
32,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,T-FQQVhPoNo,L4.9 QED: Renormalization and Higher-Order QED Diagrams,1227.0,282.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

A quick look into the effects of higher-order corrections.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QED', 'quantum electrodynamics', 'renormalization', 'higher-order QED diagrams']",
33,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,hgrhfkcXlAQ,L4.10 QED: Noether's Theorem,1468.0,322.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

We derive the conserved current from the Lagrangian of a free Dirac field and the global U(1) phase transition.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QED', 'quantum electrodynamics', ""Noether's Theorem"", 'free Dirac field', 'U(1) phase transition']",
34,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,olxlB5mW1CI,L5.1 QCD: Hadron Production,972.0,567.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

In this first lecture on QCD, we discuss hadron production in electron-position collisions and the R-ratio.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QCD', 'quantum chromodynamics', 'hadron production', 'electron-position collisions', 'R-ratio']",
35,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,RmbJBq9kpbI,L5.2 QCD: Elastic Electron-Positron Scattering,1246.0,409.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

Discussion of elastic electron-positron scattering and the charge radius of the proton.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QCD', 'quantum chromodynamics', 'elastic electron-positron scattering', 'proton charge radius']",
36,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,IgqwfvODZIE,L5.3 QCD: Feynman Rules in QCD,1194.0,350.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

Introduction of the Feynman Rules in QCD.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QCD', 'quantum chromodynamics', 'Feynman Rules']",
37,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,HnRoq5Pc8Z4,L5.4 QCD: Deep Inelastic Scattering,1695.0,592.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

We take a deep look into the structure of protons with deep inelastic scattering.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QCD', 'quantum chromodynamics', 'proton structure', 'deep inelastic scattering']",
38,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,jC96H8qT3DQ,L5.5 QCD: Asymptotic Freedom,1163.0,413.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

We have a look at the running of the strong coupling and asymptotic freedom.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QCD', 'quantum chromodynamics', 'strong coupling theory', 'asymptotic freedom']",
39,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,RFiXkal1vfM,L5.6 QCD: Hadron Collider,727.0,235.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

A short discussion of hadron collider and their cross-sections.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['QCD', 'quantum chromodynamics', 'hadron collider']",
40,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,jtA3Hxww7FQ,L6.1 Weak Interactions: Feynman Rules,1285.0,584.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

Introduction to the Feynman Rules of the weak interaction.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['weak interactions', 'Feynman Rules', 'standard model of elementary particles', 'w and z bosons']",
41,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,AQkCZmhu0aA,L6.2 Weak Interactions: Electroweak Unification,2474.0,565.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

In this lecture we unify the weak and electromagnetic interaction.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['weak interactions', 'electromagnetic interaction', 'chiral fermion states', 'weak isospin', 'hypercharge']",
42,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,-hgRkC_uUzU,L6.3 Weak Interactions: Pion Decay,3047.0,470.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

Discussion of the pion decay via weak interaction.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['weak interactions', 'pion decay', 'pion rest frame', 'weak leptonic current', 'matrix element']",
43,PLUl4u3cNGP60Do91PdN978llIsvjKW0au,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020",UCEBb1b_L6zDS3xTUrIALZOw,67.0,84001.0,vICUY43i190,L6.4 Weak Interactions: Quarks,1253.0,557.0,"MIT 8.701 Introduction to Nuclear and Particle Physics, Fall 2020
Instructor: Markus Klute 
View the complete course: https://ocw.mit.edu/8-701F20
YouTube Playlist: https://www.youtube.com/playlist?list=PLUl4u3cNGP60Do91PdN978llIsvjKW0au

Discussion of the charged weak interaction with quarks and an introduction of the CMS matrix.

License: Creative Commons BY-NC-SA
More information at https://ocw.mit.edu/terms
More courses at https://ocw.mit.edu
Support OCW at http://ow.ly/a1If50zVRlQ

We encourage constructive comments and discussion on OCW’s YouTube and other social media channels. Personal attacks, hate speech, trolling, and inappropriate comments are not allowed and may be removed. More details at https://ocw.mit.edu/comments.","['weak interactions', 'charged weak interaction', 'quarks', 'CMS matrix', 'CKM parametrization']",
